Features,Emotion
"[-3.43328674e+02  7.85183182e+01  1.15365400e+01  3.24914131e+01
  2.13786831e+01  2.66526318e+00  6.07368183e+00 -5.18279982e+00
 -8.90233040e+00  3.07768679e+00 -8.02478313e+00  5.14261186e-01
  5.00290918e+00  4.90330124e+00  5.51583910e+00  1.19001746e+00
 -4.85639668e+00  4.37544966e+00 -3.92201138e+00 -4.42618370e+00
  4.09909755e-01 -1.92641959e-01 -8.03490353e+00  2.40225339e+00
 -4.12803555e+00 -8.00179243e-01 -3.05382061e+00 -2.92050332e-01
 -4.15838547e-02  6.30189359e-01 -1.59348691e+00 -4.56090510e-01
 -9.18700755e-01 -5.30838251e-01 -1.50053322e+00 -1.16763937e+00
 -2.10205626e+00  1.10955946e-02 -3.14723516e+00 -5.41706741e-01
  5.02975166e-01  4.40919667e-01  4.37966585e-01  3.70414704e-01
  3.57029498e-01  3.44838709e-01  3.50382477e-01  4.07320201e-01
  5.16259670e-01  6.23421609e-01  6.76574707e-01  6.36774182e-01
  1.80263724e+01  1.19556815e+01  1.78980202e+01  1.44853892e+01
  1.58173133e+01  1.87525779e+01  4.61261487e+01  3.96864149e+03
  1.28119575e-01]",gniew
"[-1.81046402e+02  6.45410385e+01  8.58209133e+00 -5.74204063e+00
 -9.62968826e+00 -1.40548878e+01  1.46102893e+00 -1.48875589e+01
 -2.30739803e+01 -1.13391762e+01 -1.46139545e+01 -7.02453041e+00
 -1.38037195e+01 -1.07859182e+00  3.56719375e+00 -1.62461251e-01
  2.32870436e+00  7.71820450e+00  6.11257172e+00  6.18810225e+00
  9.61486721e+00  1.22265005e+01  4.24301147e+00  8.65554619e+00
  2.43746027e-01  1.93223929e+00 -1.34361374e+00  4.99568987e+00
 -1.37016547e+00  1.93681085e+00  1.96014777e-01  4.63443089e+00
  4.49420309e+00  2.58895850e+00  2.26604176e+00  3.95207024e+00
 -2.85896111e+00  9.88780737e-01 -4.53635263e+00  3.01431394e+00
  2.34569296e-01  2.90911645e-01  2.96493024e-01  2.81232864e-01
  4.01491553e-01  3.08009624e-01  2.49098256e-01  3.61467272e-01
  3.43774438e-01  2.89889216e-01  2.46947572e-01  2.45551869e-01
  1.65508783e+01  2.13133817e+01  2.16194413e+01  1.75228329e+01
  1.85769557e+01  1.85627727e+01  4.85641707e+01  4.52132428e+03
  1.37231045e-01]",gniew
"[-2.96839111e+02  7.27851486e+01 -4.87646914e+00  2.30820827e+01
  1.56153402e+01  4.60569948e-01 -3.92604566e+00 -1.43835773e+01
  4.46091264e-01 -7.68510699e-01 -7.20235920e+00  2.79328775e+00
 -2.91997409e+00 -1.59250557e-01 -6.91604674e-01  1.79599178e+00
 -3.91072941e+00  1.42008710e+00 -2.52950072e+00 -2.88362837e+00
 -2.78381729e+00  8.54598403e-01 -5.66799021e+00 -1.85409629e+00
 -3.51174450e+00 -3.84211153e-01 -2.53198171e+00 -9.31763887e-01
 -5.90453625e-01  2.14827061e+00 -1.43398762e+00  2.89135504e+00
 -1.33289230e+00 -1.20629895e+00 -1.80268705e+00 -1.87168002e+00
 -4.08078766e+00  7.86569297e-01 -2.87460685e+00 -1.38367832e+00
  5.05705714e-01  5.91751993e-01  5.84965110e-01  4.32804316e-01
  4.12893951e-01  4.20297027e-01  4.35000569e-01  4.98773426e-01
  6.24578953e-01  6.55103087e-01  5.67318380e-01  4.66127574e-01
  2.02705973e+01  1.33852050e+01  1.67207923e+01  1.43922060e+01
  1.73664898e+01  1.83103803e+01  4.68447878e+01  3.96257926e+03
  1.28064142e-01]",gniew
"[-3.46003052e+02  8.32183609e+01 -2.59704065e+00  1.99828072e+01
  4.69065714e+00  6.69789732e-01 -1.09786091e+01 -1.18267918e+01
 -1.03651695e+01 -4.71121311e+00 -9.79969215e+00 -3.21578443e-01
 -1.25918019e+00  2.75526333e+00 -5.46975756e+00 -9.12934899e-01
  2.32118917e+00 -2.23539993e-01 -6.19806719e+00 -2.57447076e+00
 -4.68486166e+00 -2.85843134e+00 -4.76167679e+00  6.03949356e+00
  3.81815410e+00 -4.68446642e-01  5.51583624e+00  5.75448275e+00
  8.62133145e-01  7.03168440e+00  6.79933596e+00  5.78591156e+00
  3.32192850e+00  4.94993258e+00 -2.88108850e+00  3.23165298e+00
 -1.05313754e+00 -1.78945553e+00 -2.60933065e+00  3.54929590e+00
  3.10404807e-01  2.71086216e-01  2.48038679e-01  2.57810682e-01
  3.60826433e-01  3.42750072e-01  3.38899285e-01  4.66684401e-01
  4.76900846e-01  4.60567057e-01  4.08354908e-01  3.78244609e-01
  1.65593607e+01  1.85310089e+01  2.14709267e+01  1.68716442e+01
  1.89737420e+01  1.64938966e+01  4.73574175e+01  3.95197793e+03
  1.00764199e-01]",gniew
"[-3.62126526e+02  8.23803024e+01  2.02115993e+01  1.64607315e+01
  1.51904268e+01  6.11364412e+00 -3.05733705e+00  1.26279259e+00
 -8.69782352e+00 -1.11974201e+01 -7.08174181e+00  8.99495506e+00
 -5.18848944e+00 -3.81007552e-01  3.09295964e+00 -7.26390028e+00
 -3.91315579e+00 -1.20676450e-01 -6.81207037e+00  3.50574017e-01
 -5.51882029e+00  6.46600842e-01 -1.85259545e+00 -3.07729626e+00
 -3.40328646e+00 -1.44347799e+00 -3.50635362e+00 -7.08680451e-01
 -8.59543800e-01  8.95326376e-01 -1.22767615e+00  1.62385261e+00
 -2.03614521e+00  7.39139855e-01 -9.07482326e-01  4.61311162e-01
 -1.37817764e+00  2.63009906e+00 -1.00767684e+00  1.23280394e+00
  5.16545415e-01  4.84414428e-01  4.63376433e-01  3.98356944e-01
  4.68355328e-01  4.53943104e-01  3.62427384e-01  3.86672467e-01
  4.29467887e-01  4.65682566e-01  5.25549650e-01  5.55238724e-01
  2.26733837e+01  1.54629420e+01  1.82864307e+01  1.48924254e+01
  1.65030236e+01  1.68127729e+01  4.77435811e+01  3.64990234e+03
  1.01009115e-01]",gniew
"[-2.61625580e+02  6.88665009e+01 -3.61166978e+00  2.05404987e+01
  1.06617584e+01 -1.31395617e+01 -1.09925184e+01 -1.93128643e+01
 -1.85604630e+01 -6.31274164e-01 -9.75846100e+00 -5.97754145e+00
 -4.31423235e+00 -1.40774202e+00 -2.15488648e+00 -4.63730431e+00
 -5.09367847e+00  3.80196524e+00 -1.23300552e+01  4.90598261e-01
 -6.22038078e+00 -4.52513027e+00 -4.28599072e+00 -2.05269742e+00
 -6.13443279e+00 -1.90080416e+00 -3.14212132e+00 -4.04797733e-01
 -3.31049800e+00  4.62910986e+00 -4.16672611e+00  2.58647704e+00
 -1.41545486e+00  2.54458880e+00  3.12258101e+00  6.72249269e+00
  6.54446077e+00  6.65176439e+00 -1.05396950e+00  2.53960848e-01
  3.84316266e-01  4.21566099e-01  3.55411977e-01  2.77478397e-01
  2.99259096e-01  3.13922495e-01  4.12008464e-01  4.17437613e-01
  3.93014818e-01  4.63334560e-01  4.33528394e-01  3.34096521e-01
  2.19714647e+01  1.71751625e+01  2.02217090e+01  1.62624147e+01
  1.76082114e+01  1.92906035e+01  4.79121877e+01  4.38043653e+03
  1.70848099e-01]",gniew
"[-2.76744904e+02  7.87227631e+01  1.84845181e+01 -1.12683573e+01
  7.04814339e+00 -5.81183481e+00 -1.36397438e+01 -1.47269182e+01
  2.61809587e-01 -1.95636582e+00 -1.15593863e+01 -1.20465803e+00
  2.30308986e+00  9.48951483e-01 -4.94769764e+00  1.74110115e+00
 -1.62190735e-01  1.32207060e+00  3.45995641e+00  9.62381268e+00
  9.49577904e+00  1.44295559e+01  1.18697672e+01  6.69295073e+00
  2.08046508e+00  4.33053541e+00  6.18113756e-01  4.05910587e+00
  2.47352576e+00  5.88370657e+00  4.08540785e-01  5.53061867e+00
 -1.52644450e-02  6.08209801e+00 -1.03022885e+00  2.29707813e+00
 -1.57660019e+00  4.16633224e+00  5.39609015e-01  5.72473431e+00
  2.61279911e-01  3.40338588e-01  5.11376202e-01  4.58884031e-01
  3.92727941e-01  3.87817651e-01  2.46716291e-01  2.15671644e-01
  2.61011958e-01  2.98833579e-01  3.50541562e-01  3.24904025e-01
  1.95140699e+01  1.80654953e+01  1.93706517e+01  1.76484645e+01
  1.96229588e+01  1.69973465e+01  4.64961652e+01  5.38372171e+03
  2.07064925e-01]",gniew
"[-2.80308228e+02  7.59512177e+01 -3.19953098e+01  2.75109711e+01
 -1.72154388e+01  1.25995207e+00 -2.15380168e+00 -1.93140945e+01
 -3.64066100e+00 -9.66385937e+00 -7.17607927e+00 -6.33039999e+00
 -1.55895405e+01  4.28649139e+00 -2.77253652e+00 -5.36757326e+00
  7.31658363e+00  3.95755911e+00  3.36165380e+00  1.23336077e+01
  2.00127101e+00 -3.68021727e-02 -9.85793412e-01 -1.69165063e+00
 -2.38700509e+00  5.36474276e+00  3.59943604e+00  4.52359486e+00
  3.52715254e+00  3.51556039e+00  3.34423494e+00  2.90010643e+00
 -3.02201414e+00  2.82687807e+00  2.49327183e+00  4.12957573e+00
  7.32122898e+00  5.15818310e+00  3.12936878e+00  2.45720148e+00
  2.60694653e-01  2.23698035e-01  2.76289314e-01  2.84572780e-01
  3.68787795e-01  5.20872235e-01  4.32472199e-01  4.16283250e-01
  3.15522015e-01  4.09188628e-01  3.61554533e-01  3.08131486e-01
  1.77422438e+01  1.90439847e+01  2.10674467e+01  1.81555251e+01
  1.87149576e+01  2.19886640e+01  4.69321841e+01  4.04953003e+03
  1.01974487e-01]",gniew
"[-3.95633453e+02  7.87975616e+01  2.39618468e+00  3.83122101e+01
 -1.32465954e+01  5.79549313e-01 -9.92201614e+00 -1.89365520e+01
  4.09037542e+00 -3.62919545e+00 -7.76219320e+00 -2.73378515e+00
 -9.02948093e+00  4.99702930e+00 -5.19789267e+00 -5.68621635e+00
  7.27356911e-01 -2.97161877e-01  3.19061780e+00  1.95718837e+00
  1.75760555e+00  9.79533494e-01 -1.17683852e+00  3.48671269e+00
  2.50344723e-01  1.40781140e+00  1.18574774e+00  1.26990175e+00
 -3.13635421e+00  1.45187938e+00  6.38248777e+00 -5.37705541e-01
  3.95825148e+00  2.32110453e+00 -1.13947773e+00  2.86804676e+00
  1.07703280e+00  2.62289429e+00  5.80996275e+00  6.03429270e+00
  3.00411791e-01  2.97726750e-01  3.29130650e-01  3.73739213e-01
  4.72342044e-01  4.90165561e-01  3.45061719e-01  3.92232537e-01
  4.57338065e-01  4.38664407e-01  3.39123219e-01  3.05786729e-01
  1.78264522e+01  1.90651456e+01  1.93892649e+01  1.64242538e+01
  1.88398192e+01  2.08966874e+01  4.77891985e+01  3.44525050e+03
  5.17035590e-02]",gniew
"[-2.75663422e+02  8.31493225e+01  2.06607189e+01 -1.24823647e+01
  6.43342447e+00 -4.83901930e+00 -8.98291111e+00 -1.45934954e+01
  8.12484860e-01 -1.54309332e+00 -5.83221006e+00  1.77125573e+00
  1.41981673e+00  3.78473496e+00 -6.43587065e+00  2.73535895e+00
  2.75002766e+00  3.24622321e+00  2.18297172e+00  4.73068953e+00
  1.47864616e+00  8.59216022e+00  8.11355686e+00  1.13306780e+01
  7.00521231e+00  1.03867407e+01  5.14938641e+00  8.67538071e+00
  5.36835146e+00  5.83926821e+00  1.65471300e-01  4.17785311e+00
  2.92476974e-02  8.95086670e+00  2.05549788e+00  9.18887675e-01
 -1.26888740e+00  3.43837833e+00  6.21640921e-01  2.45855761e+00
  4.52548087e-01  4.92382199e-01  5.26292920e-01  3.78174931e-01
  2.79182732e-01  2.86636889e-01  2.94728875e-01  3.22562873e-01
  2.78657764e-01  2.95316726e-01  3.75711024e-01  3.97308797e-01
  2.13713123e+01  1.70838656e+01  1.85589778e+01  1.71937455e+01
  1.84828779e+01  1.71033050e+01  4.50700261e+01  5.35009766e+03
  1.94734701e-01]",gniew
"[-2.68981110e+02  1.18625031e+02 -4.60913134e+00  6.12903166e+00
 -9.00628686e-01  3.00194550e+00 -6.67311144e+00 -1.49284325e+01
 -1.19330626e+01 -1.68593750e+01 -3.39825660e-01  7.25123978e+00
  4.13244057e+00 -4.13921881e+00  5.27189851e-01 -3.09011698e+00
 -9.35113811e+00 -2.43154550e+00  8.22114423e-02 -2.93597579e+00
 -7.55326700e+00  4.73232126e+00 -4.74488163e+00 -1.74075663e+00
 -4.38564920e+00 -8.50212753e-01  1.80661225e+00 -2.42809385e-01
  3.11749697e+00  3.29087591e+00 -1.84641629e-01 -8.09935927e-01
 -4.90354633e+00  3.18964553e+00 -1.27289906e-01  5.20879507e+00
  2.02065086e+00  7.96885204e+00  1.69052112e+00  3.75710320e+00
  4.22393382e-01  4.33247030e-01  4.43682462e-01  4.56667811e-01
  3.83665711e-01  4.02431816e-01  3.82907540e-01  3.31318319e-01
  2.97978044e-01  3.50516111e-01  4.51469332e-01  4.52411652e-01
  2.06348333e+01  1.30758577e+01  1.79379955e+01  1.65059689e+01
  1.85140811e+01  1.76262591e+01  4.60790315e+01  2.57345448e+03
  6.30201257e-02]",gniew
"[-3.39632965e+02  6.06569099e+01 -1.15151424e+01  2.95315342e+01
  3.40054893e+00 -2.13555741e+00 -1.37430458e+01 -1.82649326e+01
 -7.50399065e+00 -6.24733448e+00 -1.09359331e+01  7.87230921e+00
 -1.10436859e+01 -2.24832439e+00 -2.28578806e+00 -4.15795660e+00
  4.73852301e+00 -2.93483281e+00  1.13011944e+00  1.23618543e+00
 -5.19937563e+00 -1.43396723e+00 -7.49575424e+00 -1.74580979e+00
 -1.61930227e+00  5.23266888e+00  3.69900703e+00  1.07797346e+01
  1.36472902e+01  1.50753450e+01  1.03099871e+01  1.01875057e+01
  5.33125925e+00  6.99640131e+00  8.08967113e+00  7.90507221e+00
  7.51365757e+00 -1.82975721e+00 -6.46896005e-01 -2.04007101e+00
  3.35535377e-01  2.96000510e-01  2.60258943e-01  2.60292381e-01
  2.23839521e-01  2.88712740e-01  3.65607321e-01  4.14532661e-01
  4.11805212e-01  5.03402710e-01  5.30376256e-01  4.30488795e-01
  1.81317113e+01  1.97115508e+01  2.34692102e+01  1.89285752e+01
  1.85342975e+01  1.92510317e+01  4.75695248e+01  4.09529501e+03
  9.09004781e-02]",gniew
"[-2.54657349e+02  9.00760422e+01 -4.13756609e+00  1.92713127e+01
  2.02489109e+01  4.90328264e+00 -7.56551981e+00 -2.02572365e+01
 -2.18248615e+01 -9.08395481e+00 -9.02498436e+00  2.68849194e-01
 -2.74733496e+00 -9.30125427e+00 -3.93137789e+00 -2.48277187e+00
 -7.71371174e+00  1.57687962e+00 -1.74355912e+00  1.13600023e-01
 -5.77841139e+00  2.71498036e+00 -5.94069958e+00 -2.89043736e+00
 -3.18453956e+00 -1.81615055e+00 -1.24027598e+00  4.42525327e-01
 -2.46102881e+00  3.13268214e-01  9.00076330e-01  5.12687302e+00
  3.07974577e+00  6.01795435e+00  1.27131510e+00  7.42636824e+00
  1.55055845e+00  8.83345795e+00  4.23509419e-01  4.47613335e+00
  2.23149523e-01  2.10298061e-01  2.24700838e-01  3.50629359e-01
  3.61579657e-01  3.99977386e-01  4.19707626e-01  3.81908387e-01
  3.78325701e-01  3.13298196e-01  2.19681218e-01  2.66313910e-01
  2.05717871e+01  1.40194885e+01  1.97361647e+01  1.65384837e+01
  1.83859574e+01  1.81811728e+01  4.85308881e+01  3.78630265e+03
  7.52377717e-02]",gniew
"[-3.20150665e+02  6.54631119e+01  1.09341984e+01  2.26450768e+01
  2.09881759e+00 -1.75094739e-01 -8.58716309e-01 -9.53901005e+00
 -1.34693766e+01 -1.36766267e+00 -1.70138252e+00 -1.19950020e+00
 -5.47625875e+00 -2.11996365e+00 -2.81603813e+00 -3.93065476e+00
  2.44411159e+00  2.14020157e+00 -4.01160908e+00  3.14325500e+00
 -7.23162031e+00 -1.97895324e+00 -1.83831382e+00 -1.61289477e+00
 -9.40174460e-01  5.04190636e+00  1.36266780e+00  3.83979607e+00
  1.85738790e+00  7.34041929e+00  2.33648634e+00  7.82727718e+00
  6.11521673e+00  6.75272226e+00  5.42338562e+00  6.17440748e+00
  3.42653966e+00  3.69492555e+00 -2.05713496e-01  1.39474595e+00
  3.80931586e-01  4.15983140e-01  4.35449630e-01  3.52142423e-01
  3.52864295e-01  3.13713849e-01  4.15957808e-01  5.18360019e-01
  5.50299406e-01  5.66188633e-01  4.21264082e-01  3.94856036e-01
  2.01479040e+01  1.67937174e+01  1.90647684e+01  1.69893139e+01
  1.72923438e+01  1.75753964e+01  4.57152117e+01  3.78684896e+03
  1.18535156e-01]",gniew
"[-3.17291992e+02  7.23303833e+01 -6.39607382e+00  3.48660469e+01
  1.49003191e+01 -1.09543695e+01 -2.96470553e-01 -1.13255167e+01
 -1.31596928e+01 -2.85012054e+00 -8.76086140e+00 -1.90552211e+00
 -9.59637523e-01 -3.92281318e+00  1.48350894e+00 -2.70472574e+00
 -1.31947982e+00  6.69381809e+00 -9.12285042e+00  2.44445443e+00
 -3.21392465e+00 -7.71808481e+00 -2.70519257e+00 -1.27091086e+00
 -5.18615389e+00  3.92574143e+00  9.76510048e-01  2.62486124e+00
 -2.56043839e+00 -1.39377463e+00 -7.15191126e+00 -1.06803536e+00
  3.32271028e+00  5.44366932e+00  7.17374516e+00  6.49819899e+00
  7.38115120e+00  7.21111679e+00  1.51152277e+00  3.03629899e+00
  3.84815723e-01  3.48145962e-01  3.47172260e-01  3.22716594e-01
  3.30699533e-01  3.81169170e-01  4.17654365e-01  4.06129837e-01
  4.36791897e-01  3.69434088e-01  2.81418383e-01  3.23403776e-01
  2.13230103e+01  1.71214800e+01  2.06714337e+01  1.59586055e+01
  1.78814949e+01  2.03595711e+01  4.80479767e+01  4.06664299e+03
  8.71803977e-02]",gniew
"[-2.19120941e+02  7.31050415e+01  4.59492064e+00 -1.76863136e+01
 -4.75489521e+00 -1.13576794e+01 -5.26808786e+00 -1.17944632e+01
 -1.35581236e+01 -1.22224789e+01 -8.90732670e+00 -8.84573460e+00
 -8.52936172e+00  4.46967077e+00  7.61670446e+00  7.57022524e+00
  5.22826767e+00  1.04164934e+01  1.30796540e+00  4.07774878e+00
  4.08570480e+00  9.37915611e+00  3.21885490e+00  2.98780656e+00
 -1.34459579e+00  5.86457253e+00  4.37505960e+00  4.07103920e+00
  7.90340453e-02  2.93590450e+00  1.25835299e+00  4.12986231e+00
  2.58493090e+00  2.01660013e+00 -6.79523945e-01  3.20060492e+00
 -3.85263413e-01  3.02178431e+00 -9.51546013e-01  2.50522614e+00
  3.56288880e-01  3.19057018e-01  2.48842910e-01  2.75543213e-01
  3.81594837e-01  2.68109828e-01  2.35018983e-01  2.75615633e-01
  3.03747565e-01  3.49087447e-01  3.42394650e-01  4.01336223e-01
  1.77626219e+01  1.90172530e+01  2.27286289e+01  1.95992975e+01
  1.90989212e+01  1.76822706e+01  4.73251963e+01  4.53199169e+03
  1.99187846e-01]",gniew
"[-3.17709686e+02  5.69702721e+01  4.90319109e+00  2.59183884e+01
  1.48681793e+01  4.98829937e+00 -6.70432472e+00 -9.84452152e+00
  1.18458104e+00  2.75998354e+00 -2.76269865e+00  4.90604520e-01
 -3.29899001e+00  1.04862225e+00  2.84213400e+00  5.19113970e+00
 -4.69390774e+00  2.77339625e+00 -1.03058851e+00 -3.94424415e+00
 -4.08212602e-01  2.76620984e+00 -7.00552607e+00  6.70920551e-01
 -2.19673944e+00 -8.61869335e-01 -7.37372220e-01  6.65982902e-01
 -5.35956733e-02  1.51244390e+00 -1.64648330e+00  2.15178514e+00
 -1.63184714e+00 -1.45625544e+00 -2.71505404e+00 -4.43396270e-01
 -2.40166712e+00  1.91729069e+00 -1.51763603e-01  3.50543261e-01
  5.69815040e-01  5.65957427e-01  5.63846886e-01  5.67426205e-01
  5.56837142e-01  4.45615679e-01  4.28281486e-01  4.67921734e-01
  4.63427126e-01  4.95597571e-01  5.37483752e-01  5.27410567e-01
  1.82858446e+01  1.22682360e+01  1.55453428e+01  1.56171568e+01
  1.66244732e+01  1.74814367e+01  4.65804597e+01  4.87160605e+03
  1.72411309e-01]",gniew
"[-3.10089081e+02  8.67645187e+01  1.88570654e+00  2.83417625e+01
  1.59554596e+01  5.07963181e+00  5.26925993e+00 -1.45980825e+01
 -6.99771452e+00  4.95149088e+00 -1.36968746e+01  2.52543092e+00
 -3.26592810e-02 -3.60361971e-02  5.43695021e+00 -5.22454977e+00
 -9.61678267e-01  3.20450640e+00 -3.81562448e+00 -5.05890036e+00
  4.85754460e-02 -2.96315837e+00 -5.04342651e+00 -6.49876356e-01
 -4.81152201e+00 -6.39551163e-01 -4.43920135e+00  1.99789971e-01
 -2.24254012e+00  1.95557106e+00 -2.78927517e+00 -4.07145694e-02
 -4.11299753e+00 -2.04516864e+00 -2.03544688e+00 -1.87940097e+00
 -2.22844458e+00 -2.55402851e+00 -4.45249510e+00 -2.47936949e-01
  3.98689389e-01  4.16116387e-01  3.95341098e-01  3.36770326e-01
  3.45747143e-01  3.57779294e-01  3.36427033e-01  3.86123806e-01
  4.59570348e-01  5.84683776e-01  6.43362880e-01  4.45959479e-01
  2.16169329e+01  1.56943233e+01  1.96078434e+01  1.60883432e+01
  1.74963510e+01  1.99999674e+01  4.72530192e+01  3.71514423e+03
  1.13679387e-01]",gniew
"[-3.61921539e+02  6.26853981e+01 -8.68092060e+00  3.78258934e+01
 -2.27490215e+01 -6.41133976e+00 -1.61945229e+01 -2.43474064e+01
  1.02283299e+00 -5.27274275e+00 -1.59307566e+01 -5.51637459e+00
 -7.36323071e+00  4.05529404e+00 -7.79510498e+00 -2.64050555e+00
  4.90958071e+00  4.24510384e+00  7.88554049e+00  1.30980568e+01
  6.20528364e+00  1.51385021e+01  7.90378141e+00  7.31801319e+00
  2.95467710e+00  1.07967782e+00  1.96645880e+00  4.85155165e-01
 -3.32675600e+00  1.98458529e+00  1.25976503e+00 -1.09075320e+00
 -4.27409321e-01  1.40637612e+00 -1.98181343e+00  2.31241763e-01
 -1.34554625e+00  2.81715178e+00  2.61792254e+00  3.45556903e+00
  2.69043505e-01  2.86599159e-01  3.52135599e-01  4.25945520e-01
  4.01315838e-01  5.37515163e-01  3.90878379e-01  3.26534301e-01
  3.58597130e-01  3.42645109e-01  2.86790818e-01  2.50719279e-01
  1.71601280e+01  2.24954883e+01  2.14160463e+01  1.84972415e+01
  1.95197834e+01  2.19835309e+01  4.85479786e+01  4.33521793e+03
  1.16843133e-01]",gniew
"[-2.33104462e+02  6.82786713e+01 -3.09484863e+01  3.30668373e+01
 -1.12010078e+01 -2.61172843e+00 -1.02784367e+01 -1.94467468e+01
 -6.47968054e+00 -2.10389957e+01 -7.28980350e+00 -1.02431650e+01
 -1.69177628e+01  2.78877926e+00 -7.55600548e+00 -4.54873562e+00
  8.68230629e+00  8.94210052e+00  1.02998571e+01  1.11576614e+01
  4.58738518e+00  8.08643532e+00  2.32637405e+00  5.57380629e+00
  3.07626653e+00  4.64561892e+00  1.26721573e+00  1.65831208e+00
  1.63334846e+00 -6.02677286e-01  1.50176096e+00  4.73196459e+00
 -1.48002577e+00  3.58783221e+00 -2.76552886e-01  7.78728902e-01
  9.52341110e-02 -4.54941660e-01 -9.71293986e-01  3.13560343e+00
  3.12717259e-01  2.95438081e-01  4.16126341e-01  4.20770675e-01
  4.10933971e-01  4.05853659e-01  3.19810808e-01  4.23956513e-01
  3.77172947e-01  3.37007105e-01  3.11500251e-01  2.98954129e-01
  1.53095532e+01  2.00427678e+01  1.97738663e+01  1.65791065e+01
  1.83217294e+01  2.13420247e+01  4.66425277e+01  3.81044798e+03
  8.16047765e-02]",gniew
"[-3.54174927e+02  7.75667953e+01  5.69500303e+00  2.66768932e+01
  1.19763069e+01  1.11614904e+01 -3.65252090e+00 -6.56271636e-01
 -1.17875299e+01 -2.24595785e+00 -7.77684593e+00  5.28700399e+00
 -6.81360817e+00 -7.06885159e-02  4.65382719e+00 -6.51303864e+00
 -6.58080339e-01  1.05209851e+00 -3.29406810e+00  2.49584103e+00
 -4.73855257e+00  1.23216236e+00 -2.51767445e+00 -2.42009139e+00
 -2.95094442e+00 -2.75023079e+00 -1.96913695e+00 -2.12696052e+00
 -1.54073441e+00  2.87869215e+00  2.31641674e+00  4.03226376e+00
  1.13639283e+00  1.06260514e+00  5.93006074e-01  8.02814186e-01
 -1.93492758e+00  2.87998199e+00  7.30692506e-01  3.10964537e+00
  4.56267715e-01  4.74722534e-01  4.69321311e-01  5.03932476e-01
  4.41047132e-01  3.89017284e-01  4.28702414e-01  4.93278444e-01
  4.49731559e-01  4.10222620e-01  4.32369083e-01  4.40104127e-01
  2.11831948e+01  1.60829574e+01  1.95860850e+01  1.55715242e+01
  1.73234321e+01  1.67596438e+01  4.95717333e+01  3.53217231e+03
  6.66097005e-02]",gniew
"[-3.71828461e+02  8.10604477e+01 -7.26292562e+00  3.93582764e+01
 -2.22129250e+01  8.87637258e-01 -9.60744762e+00 -2.31773624e+01
 -4.52966928e+00 -6.47082996e+00 -1.43179598e+01 -5.68389797e+00
 -1.34344425e+01  4.76681519e+00 -4.19939899e+00 -8.93386841e+00
  3.06964397e+00  5.76511192e+00  1.33729553e+01  1.56866884e+01
  9.85189152e+00  1.30604668e+01  7.74427223e+00  7.32193804e+00
  6.09121275e+00  4.05384922e+00  7.94540167e+00  1.61041570e+00
 -1.75579238e+00  1.75231373e+00  1.15000546e+00  9.00864601e-01
  2.00085735e+00  4.49791861e+00 -1.45954466e+00  3.07164121e+00
 -1.08677340e+00 -1.13485038e+00 -2.26199770e+00  2.83482385e+00
  3.40850234e-01  3.98151189e-01  4.94373918e-01  4.92169648e-01
  5.24478614e-01  5.97391665e-01  4.46975797e-01  4.28978562e-01
  3.38040322e-01  3.00759017e-01  2.96363175e-01  3.25598449e-01
  1.82475545e+01  1.98337681e+01  1.96341930e+01  1.73422220e+01
  1.86813833e+01  2.11136951e+01  4.81820881e+01  3.46074494e+03
  6.45631602e-02]",gniew
